timestamp,device_id,src_ip,dst_ip,protocol,packet_size_bytes,flow_duration_ms,direction,label
2024-09-02T11:45:12,device_04,10.0.0.151,103.24.25.73,HTTP,1283,452,outbound,benign
2024-09-02T13:36:40,device_06,10.0.0.206,216.96.117.195,UDP,94,323,outbound,benign
2024-09-02T13:59:32,device_04,10.0.0.160,147.129.181.69,HTTP,221,192,outbound,benign
2024-09-02T14:11:55,device_05,10.0.0.223,41.177.107.93,HTTPS,1009,239,inbound,Recon
2024-09-02T14:42:04,device_14,10.0.0.54,212.77.125.77,HTTPS,796,71,outbound,benign
2024-09-02T15:22:38,device_01,10.0.0.196,160.234.185.205,MQTT,413,375,outbound,benign
2024-09-02T15:30:17,device_13,10.0.0.151,33.5.127.246,HTTPS,317,437,outbound,benign
2024-09-02T17:31:02,device_03,10.0.0.167,176.27.76.254,MQTT,695,209,inbound,benign
2024-09-02T20:12:35,device_08,10.0.0.130,81.64.111.170,UDP,1227,435,outbound,benign
2024-09-02T21:42:39,device_12,10.0.0.174,163.99.172.174,UDP,701,281,inbound,benign
2024-09-02T22:37:46,device_04,10.0.0.50,222.73.245.55,UDP,490,290,outbound,benign
2024-09-02T22:54:34,device_14,10.0.0.157,107.142.236.63,HTTP,418,364,inbound,benign
2024-09-02T23:10:38,device_07,10.0.0.163,134.29.73.117,MQTT,290,4,inbound,benign
2024-09-02T23:18:57,device_10,10.0.0.138,121.89.79.18,MQTT,172,182,inbound,benign
2024-09-02T23:20:46,device_03,10.0.0.187,36.86.145.225,MQTT,79,378,inbound,benign
2024-09-03T01:26:08,device_01,10.0.0.148,192.56.97.5,HTTP,702,215,inbound,benign
2024-09-03T03:06:37,device_11,10.0.0.167,201.105.39.20,HTTP,183,109,inbound,benign
2024-09-03T03:20:32,device_07,10.0.0.186,214.178.208.31,TCP,797,210,outbound,benign
2024-09-03T04:12:34,device_03,10.0.0.161,136.33.160.238,TCP,952,208,outbound,benign
2024-09-03T04:25:07,device_14,10.0.0.202,107.132.207.225,HTTP,327,438,inbound,benign
2024-09-03T06:14:47,device_01,10.0.0.184,158.4.2.121,UDP,1076,301,outbound,benign
2024-09-03T06:31:27,device_10,10.0.0.135,56.194.86.36,MQTT,676,138,outbound,benign
2024-09-03T07:02:19,device_07,10.0.0.25,214.255.135.146,HTTP,597,173,outbound,benign
2024-09-03T07:23:04,device_14,10.0.0.251,151.1.219.220,HTTPS,734,259,outbound,Recon
2024-09-03T08:41:52,device_01,10.0.0.40,42.45.196.101,HTTP,510,407,inbound,benign
2024-09-03T10:47:49,device_03,10.0.0.3,142.247.229.144,UDP,610,225,inbound,Mirai
2024-09-03T10:51:42,device_12,10.0.0.59,89.41.16.24,HTTP,836,194,outbound,benign
2024-09-03T12:36:21,device_03,10.0.0.87,217.6.13.205,HTTP,502,316,outbound,benign
2024-09-03T14:23:40,device_14,10.0.0.142,183.67.228.45,TCP,159,447,outbound,benign
2024-09-03T14:59:27,device_13,10.0.0.185,123.206.236.137,HTTPS,1385,233,outbound,benign
2024-09-03T15:13:34,device_14,10.0.0.124,218.109.96.170,HTTP,1039,246,inbound,benign
2024-09-03T19:50:54,device_08,10.0.0.199,129.169.19.211,HTTP,914,472,outbound,benign
2024-09-03T20:09:46,device_09,10.0.0.230,81.163.53.14,MQTT,901,362,outbound,benign
2024-09-03T20:31:20,device_05,10.0.0.35,168.203.245.169,TCP,1404,40,inbound,benign
2024-09-03T20:59:42,device_10,10.0.0.168,83.224.191.215,TCP,707,167,outbound,benign
2024-09-03T22:58:09,device_01,10.0.0.222,169.221.254.239,UDP,1298,230,outbound,Mirai
2024-09-03T23:31:53,device_05,10.0.0.98,28.51.158.41,UDP,65,51,inbound,benign
2024-09-04T00:36:53,device_12,10.0.0.67,182.69.232.179,HTTPS,988,128,inbound,benign
2024-09-04T01:04:20,device_03,10.0.0.177,155.191.2.123,UDP,765,52,outbound,benign
2024-09-04T01:14:16,device_01,10.0.0.32,208.141.252.249,TCP,1286,382,outbound,benign
2024-09-04T02:06:12,device_01,10.0.0.129,219.106.242.34,HTTP,180,242,inbound,benign
2024-09-04T02:59:50,device_10,10.0.0.132,20.60.123.185,HTTPS,1081,47,outbound,benign
2024-09-04T04:11:58,device_04,10.0.0.172,170.168.119.80,HTTPS,245,48,inbound,benign
2024-09-04T04:32:43,device_08,10.0.0.109,77.164.64.211,HTTP,1370,164,outbound,Recon
2024-09-04T06:19:46,device_04,10.0.0.210,18.222.247.70,MQTT,1102,154,outbound,DDoS
2024-09-04T06:27:44,device_10,10.0.0.166,192.165.211.198,TCP,329,121,inbound,benign
2024-09-04T07:28:46,device_06,10.0.0.116,95.107.157.204,HTTPS,1358,40,inbound,benign
2024-09-04T08:21:51,device_14,10.0.0.80,162.185.215.20,TCP,1288,353,outbound,benign
2024-09-04T08:45:22,device_05,10.0.0.33,155.178.163.147,MQTT,145,266,inbound,benign
2024-09-04T09:07:24,device_08,10.0.0.7,38.66.132.44,MQTT,1435,132,outbound,benign
2024-09-04T09:41:59,device_10,10.0.0.194,150.76.124.180,TCP,484,74,outbound,benign
2024-09-04T09:56:22,device_15,10.0.0.72,35.147.89.153,TCP,87,311,outbound,benign
2024-09-04T10:47:58,device_10,10.0.0.137,86.82.73.141,MQTT,176,58,inbound,benign
2024-09-04T11:09:51,device_06,10.0.0.75,180.240.78.225,UDP,585,19,outbound,DDoS
2024-09-04T13:10:42,device_01,10.0.0.217,213.220.61.191,HTTP,334,433,inbound,benign
2024-09-04T15:14:01,device_04,10.0.0.215,41.254.81.116,UDP,139,181,outbound,benign
2024-09-04T15:26:01,device_01,10.0.0.241,136.119.141.88,UDP,1348,460,inbound,benign
2024-09-04T15:26:47,device_06,10.0.0.172,20.160.99.82,HTTP,358,85,inbound,Mirai
2024-09-04T15:35:13,device_07,10.0.0.237,54.218.67.2,HTTPS,114,178,inbound,benign
2024-09-04T16:46:14,device_12,10.0.0.216,159.245.64.120,TCP,1357,465,outbound,benign
2024-09-04T17:37:55,device_06,10.0.0.112,19.17.196.166,UDP,745,341,outbound,benign
2024-09-04T19:53:39,device_03,10.0.0.133,26.238.12.36,MQTT,612,3,outbound,Mirai
2024-09-04T20:11:31,device_07,10.0.0.105,211.21.194.185,MQTT,867,314,inbound,benign
2024-09-04T20:19:46,device_07,10.0.0.131,205.130.118.128,HTTP,243,137,inbound,benign
2024-09-04T21:15:39,device_10,10.0.0.156,82.17.41.50,UDP,534,140,outbound,benign
2024-09-04T21:51:38,device_15,10.0.0.235,27.208.172.61,UDP,821,450,inbound,benign
2024-09-04T21:54:52,device_06,10.0.0.231,25.93.20.1,TCP,1412,382,outbound,benign
2024-09-04T23:38:17,device_02,10.0.0.123,74.174.27.211,MQTT,1124,407,inbound,Recon
2024-09-05T01:05:04,device_01,10.0.0.71,204.63.193.168,HTTP,328,419,outbound,benign
2024-09-05T01:13:41,device_08,10.0.0.159,22.179.137.142,UDP,1193,59,outbound,benign
2024-09-05T03:09:43,device_05,10.0.0.225,21.230.134.90,TCP,959,444,inbound,benign
2024-09-05T03:34:24,device_02,10.0.0.87,56.94.53.162,TCP,1023,112,inbound,benign
2024-09-05T04:20:15,device_06,10.0.0.43,170.145.213.19,MQTT,327,371,outbound,benign
2024-09-05T05:31:15,device_11,10.0.0.157,22.20.17.67,MQTT,493,303,inbound,benign
2024-09-05T08:31:51,device_07,10.0.0.107,172.149.201.33,HTTP,424,257,outbound,Mirai
2024-09-05T08:34:01,device_03,10.0.0.126,85.114.170.186,HTTP,785,55,outbound,benign
2024-09-05T09:17:56,device_02,10.0.0.107,38.113.152.4,HTTP,1263,317,inbound,benign
2024-09-05T09:40:49,device_11,10.0.0.172,103.85.22.145,HTTP,739,495,outbound,benign
2024-09-05T11:39:59,device_14,10.0.0.67,157.172.147.27,UDP,283,335,outbound,benign
2024-09-05T12:07:48,device_08,10.0.0.16,59.216.186.113,HTTPS,264,150,outbound,benign
2024-09-05T12:54:19,device_08,10.0.0.90,182.197.76.215,HTTPS,1315,28,inbound,benign
2024-09-05T14:24:22,device_08,10.0.0.233,52.50.185.106,HTTP,918,291,outbound,benign
2024-09-05T16:59:28,device_09,10.0.0.51,109.96.32.103,MQTT,556,80,inbound,benign
2024-09-05T17:03:11,device_06,10.0.0.72,186.158.225.29,UDP,1058,4,outbound,benign
2024-09-05T17:40:52,device_12,10.0.0.145,58.196.68.142,MQTT,763,11,outbound,benign
2024-09-05T18:17:08,device_11,10.0.0.124,202.15.51.68,TCP,1319,181,inbound,benign
2024-09-05T19:24:22,device_02,10.0.0.124,40.162.58.24,TCP,588,84,outbound,benign
2024-09-05T21:07:21,device_02,10.0.0.87,177.182.185.51,TCP,188,165,inbound,benign
2024-09-05T21:44:24,device_01,10.0.0.96,116.232.31.117,TCP,317,359,outbound,benign
2024-09-05T21:59:10,device_06,10.0.0.140,197.21.141.213,HTTP,230,33,inbound,Mirai
2024-09-05T22:04:14,device_06,10.0.0.23,174.47.177.172,TCP,756,210,outbound,benign
2024-09-05T22:33:26,device_12,10.0.0.95,178.194.185.11,HTTPS,1366,395,outbound,benign
2024-09-05T23:44:12,device_01,10.0.0.188,16.9.165.132,HTTPS,1273,312,inbound,benign
2024-09-05T23:58:50,device_14,10.0.0.140,209.60.148.77,HTTP,661,136,inbound,benign
2024-09-06T00:38:03,device_15,10.0.0.148,147.39.26.114,HTTPS,792,56,outbound,benign
2024-09-06T00:50:06,device_04,10.0.0.67,220.153.47.147,HTTP,1225,470,inbound,benign
2024-09-06T01:26:44,device_14,10.0.0.16,32.29.64.113,UDP,638,23,outbound,benign
2024-09-06T01:32:26,device_13,10.0.0.140,88.172.202.10,HTTPS,621,186,outbound,benign
2024-09-06T01:46:57,device_10,10.0.0.74,14.250.42.193,HTTP,564,342,outbound,benign
2024-09-06T02:02:40,device_06,10.0.0.52,215.219.249.62,MQTT,1439,408,outbound,benign
2024-09-06T02:37:10,device_02,10.0.0.215,29.98.8.214,HTTPS,532,402,outbound,benign
2024-09-06T03:00:03,device_14,10.0.0.119,193.9.159.215,HTTPS,1228,490,inbound,benign
2024-09-06T03:13:57,device_06,10.0.0.198,187.53.44.100,TCP,1185,292,outbound,Recon
2024-09-06T03:16:16,device_04,10.0.0.93,210.56.55.231,TCP,346,196,inbound,benign
2024-09-06T04:06:06,device_10,10.0.0.70,114.86.156.216,MQTT,701,158,inbound,benign
2024-09-06T05:44:14,device_05,10.0.0.150,193.139.207.111,HTTP,363,367,inbound,benign
2024-09-06T06:40:43,device_02,10.0.0.11,204.37.226.196,MQTT,1302,324,inbound,DDoS
2024-09-06T09:38:44,device_15,10.0.0.46,102.236.102.231,TCP,861,195,inbound,Recon
2024-09-06T15:52:26,device_06,10.0.0.71,205.44.106.52,HTTP,1207,267,inbound,benign
2024-09-06T15:55:49,device_02,10.0.0.51,120.158.135.240,MQTT,1214,141,outbound,benign
2024-09-06T18:05:15,device_08,10.0.0.251,113.23.180.33,TCP,1084,344,outbound,benign
2024-09-06T19:09:12,device_05,10.0.0.64,199.220.172.222,HTTPS,124,183,inbound,benign
2024-09-06T19:57:09,device_09,10.0.0.20,160.116.132.105,HTTP,983,323,outbound,benign
2024-09-06T21:25:46,device_15,10.0.0.160,126.22.150.37,MQTT,188,211,inbound,benign
2024-09-06T22:30:22,device_07,10.0.0.49,221.254.237.169,HTTP,722,231,inbound,benign
2024-09-07T00:36:43,device_01,10.0.0.235,147.1.98.8,HTTPS,1278,376,inbound,benign
2024-09-07T03:15:00,device_15,10.0.0.94,83.193.42.96,HTTP,658,298,inbound,benign
2024-09-07T04:24:27,device_14,10.0.0.137,44.2.133.161,MQTT,1378,91,outbound,benign
2024-09-07T04:31:09,device_01,10.0.0.141,35.229.23.35,HTTPS,596,498,outbound,benign
2024-09-07T04:52:09,device_07,10.0.0.103,106.141.249.116,TCP,700,116,outbound,benign
2024-09-07T04:56:26,device_08,10.0.0.9,125.73.203.244,UDP,798,343,inbound,benign
2024-09-07T05:01:06,device_02,10.0.0.36,217.121.78.84,MQTT,892,5,inbound,benign
2024-09-07T06:29:04,device_05,10.0.0.162,27.15.241.156,HTTP,1064,89,outbound,benign
2024-09-07T08:45:05,device_13,10.0.0.252,103.101.222.12,TCP,949,31,inbound,benign
2024-09-07T13:31:23,device_07,10.0.0.61,22.45.195.182,MQTT,418,138,inbound,Recon
2024-09-07T16:16:39,device_13,10.0.0.50,155.237.62.38,HTTPS,776,46,outbound,benign
2024-09-07T17:43:28,device_14,10.0.0.215,16.235.39.205,TCP,1375,474,inbound,benign
2024-09-07T20:07:17,device_15,10.0.0.33,62.15.11.133,HTTPS,372,111,outbound,benign
2024-09-07T20:13:43,device_06,10.0.0.144,143.48.205.86,TCP,399,185,outbound,benign
2024-09-07T20:16:47,device_08,10.0.0.198,72.42.145.154,HTTPS,896,132,inbound,benign
2024-09-07T20:21:54,device_04,10.0.0.58,155.232.93.42,TCP,798,439,outbound,benign
2024-09-08T00:07:08,device_06,10.0.0.184,175.99.16.99,HTTPS,530,167,inbound,benign
2024-09-08T00:10:34,device_01,10.0.0.230,221.124.205.171,HTTP,460,366,outbound,benign
2024-09-08T02:09:02,device_15,10.0.0.55,13.33.83.220,TCP,603,373,outbound,benign
2024-09-08T03:35:55,device_06,10.0.0.252,85.104.210.119,TCP,592,199,outbound,benign
2024-09-08T04:04:18,device_06,10.0.0.29,52.89.131.221,MQTT,592,36,outbound,Mirai
2024-09-08T04:30:10,device_14,10.0.0.231,212.137.6.175,HTTP,542,326,inbound,benign
2024-09-08T05:01:46,device_14,10.0.0.139,201.197.217.253,HTTPS,1140,264,inbound,benign
2024-09-08T07:13:39,device_07,10.0.0.10,182.40.249.144,MQTT,230,107,outbound,benign
2024-09-08T09:26:03,device_05,10.0.0.215,108.12.164.110,HTTP,727,286,inbound,benign
2024-09-08T12:21:51,device_13,10.0.0.96,55.58.83.247,MQTT,281,297,inbound,Recon
2024-09-08T13:53:18,device_15,10.0.0.108,132.67.198.194,UDP,887,284,inbound,benign
2024-09-08T14:08:37,device_13,10.0.0.119,13.177.112.19,TCP,134,179,inbound,benign
2024-09-08T14:15:21,device_11,10.0.0.155,73.207.122.30,UDP,453,15,inbound,benign
2024-09-08T18:25:04,device_11,10.0.0.224,88.99.69.55,HTTP,441,84,inbound,benign
2024-09-08T18:58:16,device_15,10.0.0.98,174.220.134.249,MQTT,167,313,inbound,benign
2024-09-08T20:11:10,device_15,10.0.0.26,221.207.4.153,HTTPS,110,296,outbound,benign
2024-09-08T20:15:37,device_05,10.0.0.246,133.59.211.215,TCP,1338,407,inbound,Mirai
2024-09-08T20:32:13,device_06,10.0.0.50,207.119.50.243,HTTP,613,298,outbound,benign
2024-09-08T21:00:28,device_10,10.0.0.88,165.147.3.52,HTTPS,1212,179,outbound,benign
2024-09-09T00:26:00,device_09,10.0.0.32,143.226.200.41,TCP,1266,319,inbound,benign
2024-09-09T01:44:44,device_15,10.0.0.101,221.15.143.58,UDP,759,460,outbound,benign
2024-09-09T03:04:01,device_11,10.0.0.99,148.178.213.3,HTTP,836,371,inbound,Recon
2024-09-09T03:56:35,device_11,10.0.0.168,55.28.144.22,HTTP,642,58,outbound,benign
2024-09-09T04:34:13,device_15,10.0.0.117,207.150.35.61,MQTT,68,60,inbound,benign
2024-09-09T05:30:40,device_10,10.0.0.144,153.169.167.135,UDP,1427,350,outbound,benign
2024-09-09T06:01:20,device_05,10.0.0.177,146.142.127.206,HTTP,1500,374,outbound,benign
2024-09-09T06:27:40,device_15,10.0.0.238,121.158.104.241,MQTT,898,354,inbound,benign
2024-09-09T08:11:15,device_02,10.0.0.150,178.145.238.211,HTTPS,733,445,outbound,Recon
2024-09-09T08:25:59,device_13,10.0.0.207,84.90.21.247,HTTP,100,29,inbound,benign
2024-09-09T09:50:58,device_05,10.0.0.99,198.23.156.168,UDP,355,226,outbound,Recon
2024-09-09T12:22:59,device_15,10.0.0.210,32.11.33.51,HTTP,323,48,outbound,benign
2024-09-09T15:34:29,device_11,10.0.0.71,129.59.117.152,MQTT,492,475,inbound,benign
2024-09-09T18:38:09,device_02,10.0.0.219,152.42.120.95,HTTPS,1230,263,outbound,Mirai
2024-09-09T18:55:00,device_12,10.0.0.144,51.128.201.49,TCP,560,445,outbound,benign
2024-09-09T19:01:27,device_14,10.0.0.229,150.3.154.179,HTTP,1115,269,outbound,benign
2024-09-09T19:37:21,device_03,10.0.0.98,176.23.236.42,UDP,845,10,inbound,benign
2024-09-09T20:35:47,device_15,10.0.0.138,77.245.253.49,HTTPS,403,22,inbound,benign
2024-09-09T20:39:22,device_01,10.0.0.90,214.13.74.122,UDP,1243,215,inbound,DDoS
2024-09-09T22:03:44,device_08,10.0.0.42,56.112.100.217,TCP,841,187,inbound,benign
2024-09-09T23:03:51,device_08,10.0.0.223,114.183.102.157,TCP,199,484,outbound,benign
2024-09-09T23:26:42,device_04,10.0.0.125,108.147.24.38,MQTT,642,234,inbound,benign
2024-09-10T00:44:58,device_13,10.0.0.205,65.251.68.220,TCP,970,167,outbound,benign
2024-09-10T00:49:57,device_07,10.0.0.85,67.232.167.87,HTTP,629,386,outbound,benign
2024-09-10T01:30:25,device_10,10.0.0.56,200.10.100.104,MQTT,829,396,outbound,Recon
2024-09-10T04:51:55,device_02,10.0.0.182,121.237.198.37,TCP,1159,252,outbound,benign
2024-09-10T05:39:42,device_07,10.0.0.168,54.204.233.22,MQTT,1445,218,inbound,benign
2024-09-10T06:52:12,device_03,10.0.0.23,152.75.244.74,HTTP,1129,467,inbound,benign
2024-09-10T06:54:24,device_06,10.0.0.175,53.89.16.207,TCP,751,221,inbound,benign
2024-09-10T06:58:14,device_03,10.0.0.109,192.249.238.223,TCP,466,453,inbound,benign
2024-09-10T09:32:25,device_06,10.0.0.253,179.38.112.220,MQTT,1043,453,inbound,Mirai
2024-09-10T09:48:58,device_06,10.0.0.68,38.106.128.82,UDP,252,161,outbound,benign
2024-09-10T10:42:07,device_03,10.0.0.150,80.19.55.153,HTTP,767,374,outbound,benign
2024-09-10T14:11:14,device_13,10.0.0.114,47.218.133.182,UDP,1286,106,inbound,benign
2024-09-10T14:46:49,device_05,10.0.0.111,26.107.185.177,TCP,1033,309,inbound,benign
2024-09-10T15:08:20,device_09,10.0.0.7,146.225.1.239,TCP,1025,1,outbound,benign
2024-09-10T16:24:52,device_11,10.0.0.164,208.201.140.234,HTTPS,1044,77,inbound,benign
2024-09-10T18:00:22,device_12,10.0.0.46,99.125.91.51,TCP,420,432,outbound,Mirai
2024-09-10T19:14:10,device_03,10.0.0.5,222.159.161.109,MQTT,1063,388,outbound,benign
2024-09-11T01:52:08,device_01,10.0.0.65,30.54.79.142,HTTP,1287,464,inbound,benign
2024-09-11T03:16:25,device_06,10.0.0.21,22.196.102.133,UDP,1322,73,inbound,benign
2024-09-11T03:49:56,device_11,10.0.0.9,21.173.215.67,UDP,745,455,inbound,benign
2024-09-11T04:57:23,device_13,10.0.0.205,54.107.164.190,HTTP,773,400,inbound,benign
2024-09-11T05:37:05,device_02,10.0.0.11,113.53.215.247,MQTT,81,324,outbound,DDoS
2024-09-11T05:45:11,device_15,10.0.0.140,33.36.61.122,UDP,1111,144,outbound,benign
2024-09-11T06:54:44,device_02,10.0.0.22,118.7.80.131,MQTT,1495,294,outbound,benign
2024-09-11T06:57:49,device_09,10.0.0.197,58.54.152.216,HTTPS,1307,102,inbound,benign
2024-09-11T07:37:24,device_10,10.0.0.232,189.164.38.217,UDP,856,3,inbound,benign
2024-09-11T07:57:59,device_10,10.0.0.96,123.14.252.20,MQTT,1123,244,outbound,benign
2024-09-11T08:25:32,device_01,10.0.0.103,147.134.34.249,UDP,466,104,outbound,benign
2024-09-11T08:26:07,device_04,10.0.0.117,127.16.75.25,HTTP,81,425,outbound,benign
2024-09-11T08:41:30,device_13,10.0.0.168,136.117.246.171,TCP,503,51,outbound,benign
2024-09-11T10:24:07,device_09,10.0.0.82,124.84.161.189,HTTP,369,285,outbound,benign
2024-09-11T10:48:11,device_09,10.0.0.187,38.63.14.171,HTTPS,426,290,inbound,benign
2024-09-11T11:08:46,device_12,10.0.0.87,145.227.198.99,HTTPS,591,420,outbound,Recon
2024-09-11T11:28:12,device_02,10.0.0.182,15.235.52.146,TCP,335,305,outbound,benign
2024-09-11T13:49:25,device_08,10.0.0.14,38.89.20.219,MQTT,797,411,outbound,benign
2024-09-11T13:55:54,device_07,10.0.0.169,137.242.19.45,MQTT,885,74,outbound,benign
2024-09-11T14:07:03,device_15,10.0.0.200,47.23.78.41,UDP,91,162,outbound,benign
2024-09-11T14:21:06,device_15,10.0.0.162,39.56.31.229,MQTT,787,379,outbound,benign
2024-09-11T15:12:26,device_12,10.0.0.181,170.151.72.96,TCP,1006,317,outbound,benign
2024-09-11T16:25:19,device_09,10.0.0.187,14.177.132.66,HTTPS,993,283,inbound,DDoS
2024-09-11T17:02:58,device_04,10.0.0.127,206.21.97.174,HTTPS,221,293,inbound,benign
2024-09-11T17:20:20,device_07,10.0.0.106,19.27.43.33,HTTPS,556,268,inbound,benign
2024-09-11T17:43:20,device_13,10.0.0.152,75.17.156.110,MQTT,168,25,outbound,benign
2024-09-11T17:50:49,device_12,10.0.0.173,123.255.116.54,UDP,425,320,inbound,Mirai
2024-09-11T20:24:26,device_15,10.0.0.158,122.13.136.116,HTTPS,699,78,inbound,benign
2024-09-11T21:02:53,device_02,10.0.0.35,31.30.234.11,MQTT,1462,496,inbound,benign
2024-09-11T21:03:25,device_05,10.0.0.137,155.172.147.137,HTTP,757,126,inbound,benign
2024-09-11T23:43:01,device_01,10.0.0.172,26.109.244.224,TCP,1024,254,outbound,benign
2024-09-12T00:12:30,device_12,10.0.0.234,217.100.238.225,HTTP,1271,391,inbound,benign
2024-09-12T01:42:58,device_13,10.0.0.234,195.39.1.221,UDP,1403,76,outbound,benign
2024-09-12T02:55:22,device_11,10.0.0.202,211.116.26.150,HTTP,409,269,outbound,benign
2024-09-12T03:34:50,device_01,10.0.0.251,108.63.19.49,HTTPS,1179,1,inbound,benign
2024-09-12T04:57:35,device_02,10.0.0.102,72.251.45.34,TCP,879,117,inbound,benign
2024-09-12T06:08:34,device_13,10.0.0.239,65.217.254.195,UDP,1131,201,inbound,benign
2024-09-12T09:43:27,device_08,10.0.0.23,102.4.52.28,UDP,712,2,inbound,benign
2024-09-12T11:27:45,device_07,10.0.0.246,73.239.86.30,HTTP,425,454,outbound,benign
2024-09-12T12:58:23,device_13,10.0.0.70,32.254.86.57,MQTT,767,220,outbound,benign
2024-09-12T15:41:40,device_06,10.0.0.41,27.213.157.176,TCP,1325,470,inbound,benign
2024-09-12T16:24:49,device_12,10.0.0.241,187.36.87.137,UDP,394,237,outbound,benign
2024-09-12T16:42:35,device_06,10.0.0.111,144.149.134.106,HTTP,1236,415,outbound,benign
2024-09-12T17:36:25,device_03,10.0.0.38,208.100.47.158,HTTP,624,202,inbound,benign
2024-09-12T17:42:23,device_15,10.0.0.193,153.137.182.87,MQTT,1430,336,outbound,benign
2024-09-12T20:52:35,device_11,10.0.0.141,44.10.22.27,HTTPS,667,53,outbound,benign
2024-09-13T00:54:20,device_13,10.0.0.141,223.187.21.195,HTTP,1178,112,outbound,benign
2024-09-13T04:14:27,device_10,10.0.0.24,75.204.43.105,MQTT,962,212,outbound,benign
2024-09-13T06:28:25,device_10,10.0.0.158,62.37.103.107,HTTP,769,327,outbound,benign
2024-09-13T07:10:45,device_10,10.0.0.17,51.49.43.172,MQTT,1168,212,inbound,benign
2024-09-13T07:13:45,device_13,10.0.0.167,215.19.86.186,HTTP,99,382,inbound,benign
2024-09-13T08:01:22,device_10,10.0.0.167,63.244.174.130,UDP,1275,466,inbound,benign
2024-09-13T13:26:43,device_05,10.0.0.118,79.12.118.113,HTTPS,241,290,inbound,benign
2024-09-13T13:58:22,device_14,10.0.0.37,31.67.56.78,HTTP,1405,191,inbound,benign
2024-09-13T14:18:41,device_15,10.0.0.9,182.184.199.98,HTTPS,739,352,outbound,benign
2024-09-13T14:20:33,device_10,10.0.0.84,102.45.27.157,UDP,530,482,inbound,benign
2024-09-13T14:37:34,device_10,10.0.0.104,164.14.83.132,UDP,675,454,inbound,Recon
2024-09-13T15:04:08,device_01,10.0.0.209,189.195.90.190,HTTP,1110,331,inbound,benign
2024-09-13T15:36:11,device_13,10.0.0.71,36.82.29.114,MQTT,1285,202,outbound,Recon
2024-09-13T16:56:03,device_01,10.0.0.8,143.111.190.7,HTTP,886,172,outbound,benign
2024-09-13T17:13:10,device_15,10.0.0.106,80.8.87.38,UDP,157,304,outbound,benign
2024-09-13T17:39:35,device_03,10.0.0.67,113.7.243.58,HTTP,407,127,outbound,benign
2024-09-13T17:52:56,device_10,10.0.0.10,138.221.91.242,HTTPS,700,161,inbound,benign
2024-09-13T18:03:28,device_13,10.0.0.126,44.48.126.217,HTTP,512,124,outbound,benign
2024-09-13T18:37:09,device_12,10.0.0.244,169.106.41.159,MQTT,172,264,outbound,benign
2024-09-14T00:03:26,device_02,10.0.0.178,170.117.31.106,UDP,438,376,inbound,benign
2024-09-14T02:01:33,device_14,10.0.0.201,157.154.144.24,MQTT,415,321,inbound,benign
2024-09-14T02:23:45,device_12,10.0.0.9,209.141.20.72,HTTP,748,340,outbound,benign
2024-09-14T03:30:34,device_08,10.0.0.163,58.168.247.132,MQTT,1381,154,outbound,benign
2024-09-14T04:08:57,device_04,10.0.0.188,52.181.195.207,HTTP,666,15,outbound,benign
2024-09-14T04:41:31,device_07,10.0.0.134,39.115.167.160,UDP,867,321,outbound,Recon
2024-09-14T08:53:05,device_10,10.0.0.41,185.222.251.185,MQTT,1167,226,outbound,Mirai
2024-09-14T10:03:45,device_08,10.0.0.124,160.179.1.220,TCP,456,158,outbound,benign
2024-09-14T10:16:57,device_07,10.0.0.195,112.78.254.178,UDP,795,52,outbound,benign
2024-09-14T11:05:08,device_07,10.0.0.177,216.251.141.27,UDP,72,249,outbound,benign
2024-09-14T11:11:09,device_11,10.0.0.189,208.107.95.191,HTTPS,385,451,outbound,benign
2024-09-14T12:38:41,device_04,10.0.0.227,185.251.223.203,HTTPS,761,165,inbound,benign
2024-09-14T13:04:14,device_07,10.0.0.93,92.131.2.250,TCP,87,21,outbound,benign
2024-09-14T14:18:18,device_11,10.0.0.232,23.15.84.123,UDP,62,4,outbound,benign
2024-09-14T14:52:25,device_14,10.0.0.50,73.229.0.167,TCP,1213,428,outbound,benign
2024-09-14T15:00:42,device_14,10.0.0.226,143.75.60.91,HTTPS,985,256,inbound,benign
2024-09-14T16:21:38,device_08,10.0.0.201,143.24.16.145,MQTT,1116,27,outbound,benign
2024-09-14T17:31:06,device_09,10.0.0.140,139.224.41.154,TCP,944,377,outbound,benign
2024-09-14T17:47:50,device_04,10.0.0.200,161.139.136.206,TCP,183,403,inbound,benign
2024-09-14T21:39:56,device_11,10.0.0.177,93.143.173.217,HTTPS,785,346,outbound,benign
2024-09-14T22:05:00,device_06,10.0.0.41,155.137.56.54,MQTT,857,313,outbound,benign
2024-09-14T22:17:05,device_06,10.0.0.126,93.102.96.246,HTTPS,1299,62,outbound,benign
2024-09-14T23:01:15,device_12,10.0.0.196,181.234.41.86,HTTPS,124,67,inbound,benign
2024-09-14T23:33:11,device_11,10.0.0.214,204.203.161.225,UDP,1374,320,outbound,benign
2024-09-14T23:56:29,device_07,10.0.0.126,20.199.172.172,HTTP,398,431,outbound,Recon
2024-09-15T00:15:23,device_15,10.0.0.217,218.69.4.140,UDP,672,263,inbound,benign
2024-09-15T00:37:24,device_09,10.0.0.113,22.219.229.50,HTTPS,1182,113,outbound,benign
2024-09-15T02:04:27,device_09,10.0.0.92,72.48.93.52,MQTT,1398,469,outbound,benign
