timestamp,device_id,sensor_type,value,unit,alert_flag
2024-09-12T00:47:34,device_08,humidity,60.7,%,0
2024-09-12T01:22:33,device_07,humidity,80.8,%,0
2024-09-12T02:43:06,device_15,power_draw,12.5,W,0
2024-09-12T03:03:43,device_03,motion,1,boolean,1
2024-09-12T03:59:10,device_01,temperature,30.1,°C,1
2024-09-12T07:39:55,device_01,humidity,46.2,%,0
2024-09-12T08:09:34,device_04,power_draw,118.1,W,0
2024-09-12T09:31:50,device_08,power_draw,107.4,W,0
2024-09-12T11:52:19,device_01,humidity,82.5,%,1
2024-09-12T12:26:54,device_04,motion,0,boolean,0
2024-09-12T12:35:43,device_11,power_draw,95.3,W,0
2024-09-12T12:40:35,device_12,motion,0,boolean,0
2024-09-12T17:49:46,device_02,motion,0,boolean,0
2024-09-12T21:09:16,device_05,humidity,35.2,%,0
2024-09-12T22:07:58,device_05,power_draw,58.6,W,0
2024-09-12T23:34:00,device_11,power_draw,103.7,W,0
2024-09-13T00:02:01,device_08,motion,1,boolean,1
2024-09-13T00:20:19,device_01,motion,1,boolean,1
2024-09-13T00:46:28,device_09,humidity,41,%,0
2024-09-13T02:50:25,device_07,power_draw,94.9,W,0
2024-09-13T03:05:30,device_15,temperature,26.9,°C,0
2024-09-13T05:42:39,device_04,humidity,44.7,%,0
2024-09-13T06:18:08,device_04,humidity,32.9,%,0
2024-09-13T06:32:14,device_01,humidity,56,%,0
2024-09-13T06:48:24,device_13,power_draw,147.3,W,0
2024-09-13T07:36:59,device_12,temperature,18.1,°C,1
2024-09-13T08:21:19,device_13,power_draw,49.7,W,0
2024-09-13T08:37:43,device_07,temperature,21.5,°C,0
2024-09-13T09:15:10,device_13,temperature,24.7,°C,0
2024-09-13T13:29:28,device_11,motion,1,boolean,1
2024-09-13T15:09:19,device_05,humidity,50.4,%,0
2024-09-13T17:57:26,device_06,power_draw,80.3,W,0
2024-09-13T18:24:34,device_04,motion,1,boolean,1
2024-09-13T19:29:58,device_15,humidity,41,%,0
2024-09-13T20:45:35,device_04,motion,0,boolean,0
2024-09-13T22:05:40,device_08,motion,0,boolean,0
2024-09-13T23:03:28,device_08,motion,1,boolean,1
2024-09-13T23:52:45,device_15,humidity,79.8,%,1
2024-09-14T01:06:28,device_12,temperature,32.2,°C,1
2024-09-14T03:01:42,device_14,motion,0,boolean,0
2024-09-14T04:25:10,device_02,motion,0,boolean,0
2024-09-14T05:01:33,device_15,temperature,21,°C,0
2024-09-14T05:23:11,device_05,humidity,31.8,%,1
2024-09-14T05:56:18,device_06,temperature,30.1,°C,0
2024-09-14T07:57:43,device_08,temperature,18.3,°C,1
2024-09-14T08:05:07,device_07,humidity,53.7,%,0
2024-09-14T09:25:32,device_04,humidity,53.1,%,0
2024-09-14T09:56:33,device_10,temperature,32.2,°C,0
2024-09-14T10:52:58,device_06,power_draw,107.1,W,0
2024-09-14T11:16:45,device_10,motion,0,boolean,0
2024-09-14T11:16:56,device_12,power_draw,22.6,W,0
2024-09-14T11:34:01,device_08,power_draw,137.5,W,1
2024-09-14T13:30:30,device_10,motion,1,boolean,1
2024-09-14T13:33:49,device_05,temperature,28.1,°C,0
2024-09-14T13:38:18,device_02,power_draw,38.6,W,0
2024-09-14T13:41:34,device_09,temperature,27.5,°C,0
2024-09-14T13:58:41,device_02,temperature,27.9,°C,0
2024-09-14T15:07:47,device_08,temperature,33.5,°C,0
2024-09-14T15:25:48,device_01,power_draw,29.7,W,0
2024-09-14T18:52:47,device_03,humidity,44.3,%,0
2024-09-14T19:25:38,device_09,temperature,24.1,°C,0
2024-09-14T19:43:28,device_12,temperature,21.3,°C,0
2024-09-14T20:13:18,device_01,temperature,23.4,°C,0
2024-09-14T22:15:01,device_06,humidity,84.5,%,1
2024-09-15T01:58:31,device_01,humidity,80.1,%,0
2024-09-15T02:24:40,device_05,humidity,46.5,%,0
2024-09-15T02:27:07,device_10,temperature,25,°C,0
2024-09-15T02:30:15,device_13,humidity,31.1,%,0
2024-09-15T02:34:03,device_04,power_draw,142.7,W,1
2024-09-15T02:45:03,device_04,power_draw,100.2,W,0
2024-09-15T02:49:43,device_15,power_draw,122.8,W,0
2024-09-15T03:35:18,device_03,temperature,19.9,°C,0
2024-09-15T04:02:09,device_07,temperature,31.4,°C,0
2024-09-15T04:25:42,device_04,humidity,49.3,%,0
2024-09-15T05:17:20,device_10,temperature,25.8,°C,0
2024-09-15T07:26:16,device_10,temperature,31.6,°C,0
2024-09-15T09:38:14,device_10,motion,0,boolean,0
2024-09-15T10:37:46,device_01,temperature,26.4,°C,0
2024-09-15T10:51:07,device_15,temperature,28.9,°C,0
2024-09-15T13:31:12,device_06,temperature,20.3,°C,0
2024-09-15T14:38:03,device_03,power_draw,102,W,0
2024-09-15T15:56:40,device_14,motion,1,boolean,1
2024-09-15T16:11:31,device_13,humidity,41.5,%,0
2024-09-15T17:34:20,device_02,temperature,23,°C,0
2024-09-15T19:07:28,device_13,temperature,26.5,°C,0
2024-09-15T19:45:13,device_08,temperature,35,°C,0
2024-09-15T21:16:15,device_10,power_draw,39,W,0
2024-09-15T21:53:47,device_05,temperature,25.1,°C,0
2024-09-15T22:09:04,device_02,motion,1,boolean,1
2024-09-15T22:36:56,device_08,temperature,31.7,°C,0
2024-09-15T23:30:33,device_09,motion,1,boolean,1
2024-09-15T23:48:12,device_01,temperature,29.2,°C,0
2024-09-16T00:42:45,device_08,power_draw,2,W,0
2024-09-16T01:43:16,device_02,humidity,87.2,%,1
2024-09-16T03:11:41,device_07,humidity,51,%,0
2024-09-16T03:14:08,device_01,humidity,38.3,%,0
2024-09-16T03:47:59,device_10,power_draw,16.8,W,0
2024-09-16T04:26:11,device_10,temperature,34.4,°C,0
2024-09-16T05:10:12,device_12,humidity,63.8,%,0
2024-09-16T07:30:01,device_02,power_draw,127.7,W,0
2024-09-16T08:40:12,device_03,power_draw,101.1,W,0
2024-09-16T10:29:12,device_06,humidity,64.9,%,0
2024-09-16T10:54:08,device_05,humidity,80.1,%,1
2024-09-16T13:27:10,device_13,temperature,23.1,°C,0
2024-09-16T14:10:51,device_03,motion,0,boolean,0
2024-09-16T17:11:33,device_05,power_draw,117.7,W,0
2024-09-16T17:32:37,device_03,humidity,56.3,%,0
2024-09-16T19:17:19,device_15,motion,0,boolean,0
2024-09-16T19:37:49,device_13,power_draw,90.6,W,0
2024-09-16T20:16:28,device_05,power_draw,141.6,W,1
2024-09-16T20:54:59,device_12,humidity,49.9,%,0
2024-09-16T23:12:01,device_12,motion,0,boolean,0
2024-09-16T23:30:43,device_12,motion,1,boolean,1
2024-09-17T00:30:48,device_06,temperature,28.2,°C,0
2024-09-17T02:14:54,device_15,temperature,21.6,°C,0
2024-09-17T03:22:22,device_03,humidity,84.9,%,1
2024-09-17T03:49:47,device_01,humidity,57,%,0
2024-09-17T04:23:10,device_10,humidity,88.7,%,1
2024-09-17T04:24:18,device_04,temperature,33.5,°C,1
2024-09-17T04:47:29,device_09,humidity,49.8,%,0
2024-09-17T07:21:12,device_10,power_draw,133.5,W,1
2024-09-17T09:48:16,device_05,motion,0,boolean,0
2024-09-17T10:39:25,device_09,humidity,79.9,%,1
2024-09-17T11:26:41,device_03,humidity,75.8,%,1
2024-09-17T13:32:11,device_09,humidity,89,%,0
2024-09-17T13:43:48,device_10,power_draw,8.4,W,0
2024-09-17T14:01:45,device_14,temperature,24.5,°C,0
2024-09-17T14:28:41,device_04,power_draw,87.9,W,0
2024-09-17T14:34:14,device_09,motion,1,boolean,1
2024-09-17T15:24:39,device_01,power_draw,45.4,W,0
2024-09-17T15:31:39,device_07,power_draw,56,W,0
2024-09-17T16:16:44,device_14,motion,0,boolean,0
2024-09-17T16:31:09,device_09,temperature,32.9,°C,0
2024-09-17T17:54:00,device_10,power_draw,27.9,W,0
2024-09-17T17:58:31,device_06,power_draw,40.9,W,0
2024-09-17T20:16:04,device_13,humidity,88,%,1
2024-09-17T21:59:43,device_01,motion,0,boolean,0
2024-09-17T23:11:44,device_14,motion,1,boolean,1
2024-09-17T23:55:53,device_15,temperature,19.7,°C,1
2024-09-18T04:06:55,device_03,motion,0,boolean,0
2024-09-18T07:11:23,device_15,motion,1,boolean,1
2024-09-18T07:24:04,device_01,power_draw,103.5,W,0
2024-09-18T07:44:45,device_11,motion,1,boolean,1
2024-09-18T09:12:20,device_15,power_draw,109.9,W,0
2024-09-18T09:33:32,device_03,motion,0,boolean,0
2024-09-18T09:42:11,device_05,motion,0,boolean,0
2024-09-18T09:49:41,device_03,motion,1,boolean,1
2024-09-18T10:06:58,device_09,power_draw,87.9,W,0
2024-09-18T11:08:08,device_08,humidity,47.8,%,0
2024-09-18T11:36:15,device_07,power_draw,91.9,W,0
2024-09-18T12:05:16,device_03,motion,1,boolean,1
2024-09-18T12:46:03,device_04,power_draw,44.4,W,0
2024-09-18T13:10:05,device_04,motion,0,boolean,0
2024-09-18T15:06:26,device_05,humidity,80.8,%,1
2024-09-18T17:20:41,device_12,temperature,33.8,°C,0
2024-09-18T18:20:26,device_01,humidity,74,%,0
2024-09-18T18:36:03,device_07,motion,1,boolean,1
2024-09-18T19:11:23,device_12,humidity,87.1,%,1
2024-09-18T19:28:39,device_12,power_draw,6,W,0
2024-09-18T20:59:28,device_03,motion,0,boolean,0
2024-09-18T21:14:35,device_01,motion,0,boolean,0
2024-09-18T22:43:15,device_03,motion,1,boolean,1
2024-09-18T22:57:59,device_08,humidity,89.9,%,1
2024-09-18T23:38:00,device_15,motion,0,boolean,0
2024-09-18T23:38:19,device_13,temperature,25.5,°C,0
2024-09-19T01:30:43,device_07,motion,0,boolean,0
2024-09-19T02:09:23,device_06,power_draw,137,W,0
2024-09-19T04:20:38,device_07,power_draw,41.4,W,0
2024-09-19T05:08:05,device_10,motion,0,boolean,0
2024-09-19T06:18:35,device_06,temperature,19.5,°C,0
2024-09-19T06:42:21,device_08,motion,1,boolean,1
2024-09-19T06:49:13,device_15,humidity,43.9,%,0
2024-09-19T07:18:27,device_06,humidity,86.8,%,0
2024-09-19T07:39:13,device_13,motion,0,boolean,0
2024-09-19T08:46:21,device_01,humidity,30.9,%,0
2024-09-19T09:33:06,device_12,motion,0,boolean,0
2024-09-19T11:06:03,device_08,motion,1,boolean,1
2024-09-19T16:01:43,device_07,humidity,35.4,%,0
2024-09-19T16:17:24,device_01,power_draw,6.2,W,0
2024-09-19T18:32:03,device_03,temperature,30.2,°C,0
2024-09-19T18:48:10,device_09,motion,0,boolean,0
2024-09-19T20:32:05,device_11,power_draw,139.4,W,1
2024-09-19T22:52:58,device_06,humidity,61.2,%,0
2024-09-19T23:00:44,device_11,power_draw,45.9,W,0
2024-09-19T23:37:08,device_07,power_draw,79.7,W,0
2024-09-20T01:26:00,device_07,power_draw,23.3,W,0
2024-09-20T06:13:09,device_12,humidity,89.5,%,1
2024-09-20T06:38:17,device_13,motion,1,boolean,1
2024-09-20T10:04:54,device_01,power_draw,22.1,W,0
2024-09-20T10:06:19,device_12,humidity,37.2,%,0
2024-09-20T10:10:28,device_12,temperature,28.8,°C,0
2024-09-20T10:12:06,device_04,temperature,34.7,°C,0
2024-09-20T10:27:56,device_13,motion,1,boolean,1
2024-09-20T10:32:19,device_06,motion,1,boolean,1
2024-09-20T11:04:08,device_09,temperature,27.5,°C,0
2024-09-20T13:09:18,device_03,motion,0,boolean,0
2024-09-20T13:17:04,device_14,motion,0,boolean,0
2024-09-20T14:13:56,device_04,power_draw,91.4,W,0
2024-09-20T17:41:23,device_07,temperature,24.7,°C,0
2024-09-20T17:47:49,device_09,motion,0,boolean,0
2024-09-20T17:59:32,device_03,temperature,30.4,°C,0
2024-09-20T18:02:56,device_07,humidity,34.9,%,1
2024-09-20T18:18:18,device_14,temperature,30.9,°C,1
2024-09-20T18:50:35,device_14,temperature,26.3,°C,0
2024-09-20T19:16:09,device_07,temperature,19.6,°C,0
2024-09-20T19:44:11,device_04,temperature,23.7,°C,0
2024-09-20T20:32:10,device_10,humidity,59.7,%,0
2024-09-21T00:32:55,device_15,temperature,29.3,°C,0
2024-09-21T00:36:55,device_11,humidity,77.9,%,0
2024-09-21T01:06:55,device_05,motion,1,boolean,1
2024-09-21T01:12:10,device_02,humidity,87.4,%,0
2024-09-21T03:06:42,device_10,motion,0,boolean,0
2024-09-21T05:02:06,device_04,motion,0,boolean,0
2024-09-21T05:25:50,device_02,temperature,21.6,°C,0
2024-09-21T07:52:38,device_03,power_draw,4.4,W,0
2024-09-21T09:49:19,device_11,motion,1,boolean,1
2024-09-21T10:32:51,device_01,temperature,29.3,°C,0
2024-09-21T11:01:54,device_05,motion,1,boolean,1
2024-09-21T13:44:52,device_04,motion,0,boolean,0
2024-09-21T14:01:08,device_10,humidity,61,%,0
2024-09-21T16:40:23,device_12,humidity,34.7,%,1
2024-09-21T17:10:25,device_12,motion,0,boolean,0
2024-09-21T18:39:00,device_09,motion,1,boolean,1
2024-09-21T19:22:46,device_01,humidity,67.8,%,0
2024-09-21T20:32:21,device_15,temperature,27.3,°C,0
2024-09-21T20:55:02,device_14,motion,1,boolean,1
2024-09-21T21:10:29,device_12,power_draw,59.8,W,0
2024-09-21T22:18:26,device_01,temperature,22.8,°C,0
2024-09-21T22:36:16,device_05,humidity,37.2,%,0
2024-09-21T23:51:22,device_13,power_draw,70.4,W,0
2024-09-21T23:54:24,device_09,humidity,77.5,%,0
2024-09-22T00:06:38,device_09,power_draw,102.4,W,0
2024-09-22T00:09:33,device_14,humidity,74.8,%,0
2024-09-22T00:24:03,device_02,power_draw,134.9,W,0
2024-09-22T00:31:16,device_13,temperature,23.6,°C,0
2024-09-22T02:16:35,device_12,motion,1,boolean,1
2024-09-22T02:29:52,device_05,motion,0,boolean,0
2024-09-22T02:44:10,device_10,humidity,53.7,%,0
2024-09-22T05:05:46,device_04,motion,0,boolean,0
2024-09-22T06:42:44,device_12,power_draw,95,W,0
2024-09-22T09:46:15,device_07,humidity,33.2,%,1
2024-09-22T11:05:02,device_14,power_draw,98,W,0
2024-09-22T11:12:21,device_10,motion,0,boolean,0
2024-09-22T11:58:40,device_13,power_draw,122.3,W,0
2024-09-22T12:28:19,device_15,motion,0,boolean,0
2024-09-22T14:19:13,device_01,humidity,52.8,%,0
2024-09-22T15:54:49,device_02,motion,1,boolean,1
2024-09-22T16:21:25,device_05,humidity,44.3,%,0
2024-09-22T18:34:31,device_07,humidity,48.7,%,0
2024-09-22T19:38:34,device_15,temperature,29.5,°C,0
2024-09-22T21:20:12,device_05,humidity,64.9,%,0
2024-09-22T21:35:35,device_06,power_draw,21.1,W,0
2024-09-22T21:57:17,device_13,motion,0,boolean,0
2024-09-22T22:35:40,device_11,humidity,30.2,%,0
2024-09-23T00:52:39,device_10,motion,0,boolean,0
2024-09-23T01:33:45,device_07,temperature,29,°C,0
2024-09-23T01:54:39,device_03,temperature,22,°C,0
2024-09-23T02:26:12,device_13,temperature,33.1,°C,1
2024-09-23T05:20:56,device_02,temperature,31,°C,0
2024-09-23T05:46:22,device_08,power_draw,68.8,W,0
2024-09-23T06:18:40,device_03,power_draw,65.5,W,0
2024-09-23T06:37:37,device_15,motion,1,boolean,1
2024-09-23T09:21:52,device_02,motion,0,boolean,0
2024-09-23T09:45:45,device_02,humidity,32.5,%,1
2024-09-23T11:20:00,device_04,temperature,29.8,°C,0
2024-09-23T13:11:18,device_01,motion,1,boolean,1
2024-09-23T13:13:24,device_02,humidity,55.3,%,0
2024-09-23T13:35:36,device_15,humidity,51.3,%,0
2024-09-23T13:46:10,device_12,humidity,49.4,%,0
2024-09-23T14:10:20,device_11,power_draw,91.1,W,0
2024-09-23T14:28:42,device_12,humidity,41.8,%,0
2024-09-23T14:30:25,device_01,power_draw,23.1,W,0
2024-09-23T15:15:00,device_06,humidity,36.6,%,0
2024-09-23T16:34:30,device_01,motion,1,boolean,1
2024-09-23T17:23:30,device_14,humidity,42.2,%,0
2024-09-23T18:39:55,device_11,temperature,19.1,°C,0
2024-09-23T19:51:25,device_08,motion,1,boolean,1
2024-09-23T20:05:30,device_14,motion,0,boolean,0
2024-09-23T20:48:24,device_07,power_draw,46,W,0
2024-09-23T21:28:47,device_05,temperature,19.7,°C,0
2024-09-23T22:06:46,device_09,motion,1,boolean,1
2024-09-23T22:07:52,device_10,motion,1,boolean,1
2024-09-23T23:11:15,device_07,humidity,38.7,%,0
2024-09-24T00:33:44,device_14,humidity,81,%,1
2024-09-24T03:00:25,device_14,motion,0,boolean,0
2024-09-24T03:59:05,device_13,power_draw,15.1,W,0
2024-09-24T04:15:31,device_11,temperature,21.9,°C,0
2024-09-24T05:02:53,device_13,power_draw,130.1,W,0
2024-09-24T08:52:54,device_11,power_draw,116.9,W,0
2024-09-24T09:09:23,device_01,power_draw,119.7,W,0
2024-09-24T10:44:02,device_01,temperature,23.3,°C,0
2024-09-24T11:39:57,device_12,motion,0,boolean,0
2024-09-24T11:55:42,device_01,motion,0,boolean,0
2024-09-24T12:22:32,device_15,temperature,27.6,°C,0
2024-09-24T18:19:17,device_13,temperature,28.7,°C,0
2024-09-24T21:03:45,device_12,temperature,23.2,°C,0
2024-09-24T22:20:41,device_03,humidity,84.4,%,0
2024-09-24T22:28:07,device_12,motion,1,boolean,1
2024-09-24T22:30:53,device_05,temperature,23.3,°C,0
2024-09-24T22:42:08,device_08,power_draw,137.8,W,0
2024-09-24T23:44:42,device_13,motion,0,boolean,0
2024-09-25T00:39:41,device_13,temperature,28,°C,0
2024-09-25T01:06:47,device_07,humidity,69.4,%,0
2024-09-25T02:04:08,device_13,temperature,19.1,°C,0
2024-09-25T03:44:42,device_15,power_draw,15.7,W,0
2024-09-25T04:31:11,device_12,temperature,22.8,°C,0
2024-09-25T04:55:38,device_05,power_draw,84.5,W,0
2024-09-25T05:01:56,device_12,power_draw,98.7,W,0
2024-09-25T05:39:59,device_06,temperature,31.2,°C,0
2024-09-25T05:42:47,device_09,temperature,23.5,°C,0
2024-09-25T06:32:42,device_04,power_draw,135.3,W,1
2024-09-25T06:34:55,device_10,motion,1,boolean,1
2024-09-25T06:36:28,device_04,humidity,60.6,%,0
2024-09-25T09:40:13,device_12,power_draw,9.2,W,0
2024-09-25T12:25:16,device_15,motion,0,boolean,0
2024-09-25T12:47:58,device_15,motion,0,boolean,0
2024-09-25T13:00:46,device_02,motion,1,boolean,1
2024-09-25T15:12:17,device_10,temperature,30.9,°C,0
2024-09-25T17:34:16,device_08,motion,0,boolean,0
2024-09-25T18:43:23,device_05,motion,0,boolean,0
2024-09-25T19:41:29,device_08,humidity,48.9,%,0
2024-09-25T19:54:16,device_02,power_draw,53.1,W,0
2024-09-25T21:44:31,device_13,power_draw,31.3,W,0
2024-09-25T21:54:22,device_06,motion,1,boolean,1
2024-09-25T22:25:13,device_07,motion,0,boolean,0
2024-09-25T22:54:20,device_15,power_draw,139.7,W,1
2024-09-25T23:52:57,device_13,temperature,18.4,°C,0
2024-09-26T00:30:10,device_01,humidity,37.9,%,0
2024-09-26T01:27:42,device_13,motion,1,boolean,1
2024-09-26T03:41:08,device_11,temperature,28.7,°C,0
2024-09-26T04:34:24,device_13,humidity,39.7,%,0
2024-09-26T06:10:34,device_13,motion,0,boolean,0
2024-09-26T06:41:22,device_12,temperature,23,°C,0
2024-09-26T07:00:47,device_09,temperature,27.1,°C,0
2024-09-26T07:01:39,device_08,motion,0,boolean,0
2024-09-26T09:57:13,device_04,power_draw,135.1,W,0
2024-09-26T10:07:17,device_09,motion,0,boolean,0
2024-09-26T10:55:16,device_06,humidity,73.8,%,1
2024-09-26T11:18:17,device_06,motion,1,boolean,1
2024-09-26T13:47:31,device_12,motion,0,boolean,0
2024-09-26T16:05:06,device_02,power_draw,57.5,W,0
2024-09-26T16:44:42,device_08,temperature,30.1,°C,1
2024-09-26T16:51:23,device_12,temperature,30.1,°C,0
2024-09-26T17:48:56,device_03,humidity,51.1,%,0
2024-09-26T19:47:52,device_09,power_draw,51.3,W,0
2024-09-26T22:21:52,device_14,power_draw,39.4,W,0
2024-09-27T00:58:38,device_14,power_draw,11.7,W,0
2024-09-27T02:32:18,device_05,power_draw,94.6,W,0
2024-09-27T03:10:33,device_08,motion,1,boolean,1
2024-09-27T03:18:54,device_10,temperature,28.3,°C,0
2024-09-27T03:49:00,device_02,power_draw,137.4,W,0
2024-09-27T07:41:55,device_12,temperature,28.6,°C,0
2024-09-27T09:43:43,device_04,humidity,46.8,%,0
2024-09-27T10:01:08,device_02,temperature,31.5,°C,0
2024-09-27T10:59:48,device_05,power_draw,61.7,W,0
2024-09-27T11:54:55,device_13,power_draw,147.1,W,1
2024-09-27T12:00:21,device_13,humidity,83.7,%,1
2024-09-27T12:01:50,device_11,motion,1,boolean,1
2024-09-27T12:18:41,device_07,power_draw,73,W,0
2024-09-27T12:31:52,device_06,motion,0,boolean,0
2024-09-27T14:16:52,device_15,power_draw,2.8,W,0
2024-09-27T15:12:06,device_09,temperature,22.7,°C,0
2024-09-27T15:25:16,device_02,power_draw,79,W,0
2024-09-27T15:30:18,device_08,power_draw,105.2,W,0
2024-09-27T17:02:00,device_04,power_draw,42.5,W,0
2024-09-27T17:47:17,device_01,temperature,25,°C,0
2024-09-27T19:00:13,device_07,temperature,21.5,°C,0
2024-09-27T20:19:12,device_05,humidity,68.7,%,0
2024-09-27T22:06:41,device_10,temperature,23.7,°C,0
2024-09-27T22:10:21,device_01,motion,1,boolean,1
2024-09-28T02:02:35,device_03,temperature,25.6,°C,0
2024-09-28T02:29:46,device_14,temperature,34.7,°C,0
2024-09-28T05:10:04,device_04,humidity,39.4,%,0
2024-09-28T06:33:51,device_03,motion,1,boolean,1
2024-09-28T07:09:59,device_06,temperature,31.4,°C,0
2024-09-28T09:35:38,device_08,power_draw,4.6,W,0
2024-09-28T10:47:19,device_07,humidity,50.9,%,0
2024-09-28T12:56:37,device_03,humidity,76.9,%,1
2024-09-28T13:23:11,device_08,temperature,28.6,°C,0
2024-09-28T13:31:43,device_08,power_draw,2.5,W,0
2024-09-28T15:19:06,device_14,power_draw,37,W,0
2024-09-28T16:23:34,device_09,power_draw,73.9,W,0
2024-09-28T16:25:14,device_02,temperature,30.3,°C,1
2024-09-28T17:01:37,device_02,humidity,45.8,%,0
2024-09-28T17:42:35,device_13,motion,1,boolean,1
2024-09-28T18:18:31,device_15,humidity,58.1,%,0
2024-09-28T18:52:31,device_12,temperature,24.7,°C,0
2024-09-28T19:15:22,device_03,power_draw,101.5,W,0
2024-09-28T20:19:33,device_02,temperature,30.3,°C,0
2024-09-28T21:18:41,device_03,humidity,39.7,%,0
2024-09-28T21:42:37,device_11,power_draw,50.9,W,0
2024-09-28T23:30:48,device_06,motion,1,boolean,1
2024-09-29T02:12:51,device_11,power_draw,149.5,W,1
2024-09-29T03:35:06,device_01,motion,0,boolean,0
2024-09-29T03:46:42,device_04,temperature,30.7,°C,1
2024-09-29T06:50:48,device_10,temperature,27,°C,0
2024-09-29T07:42:11,device_14,humidity,58.5,%,0
2024-09-29T07:49:18,device_09,humidity,46.5,%,0
2024-09-29T09:01:09,device_04,humidity,84.3,%,1
2024-09-29T09:36:46,device_12,temperature,27.9,°C,0
2024-09-29T09:42:24,device_05,power_draw,118.2,W,0
2024-09-29T11:24:54,device_11,motion,1,boolean,1
2024-09-29T11:44:42,device_07,temperature,24.3,°C,0
2024-09-29T11:54:04,device_15,temperature,18.5,°C,0
2024-09-29T12:01:43,device_12,motion,0,boolean,0
2024-09-29T13:41:28,device_09,motion,0,boolean,0
2024-09-29T14:47:55,device_03,power_draw,107.5,W,0
2024-09-29T15:23:07,device_09,power_draw,26.6,W,0
2024-09-29T16:01:17,device_13,power_draw,105.9,W,0
2024-09-29T16:49:34,device_02,humidity,89.5,%,0
2024-09-29T16:51:42,device_08,motion,0,boolean,0
2024-09-29T19:37:53,device_06,temperature,31.1,°C,0
2024-09-29T20:51:31,device_14,motion,0,boolean,0
2024-09-29T21:18:25,device_09,power_draw,1.4,W,0
2024-09-29T21:21:22,device_15,humidity,63,%,0
2024-09-29T23:20:30,device_09,motion,0,boolean,0
2024-09-30T00:26:41,device_14,humidity,62.5,%,0
2024-09-30T00:41:17,device_12,humidity,31.9,%,1
2024-09-30T01:04:32,device_05,power_draw,110.1,W,0
2024-09-30T02:49:32,device_04,power_draw,144.4,W,0
2024-09-30T02:50:20,device_08,motion,0,boolean,0
2024-09-30T02:55:12,device_06,humidity,75.3,%,0
2024-09-30T03:42:50,device_11,humidity,86.7,%,0
2024-09-30T04:13:00,device_13,humidity,80,%,0
2024-09-30T04:46:45,device_08,temperature,34.9,°C,1
2024-09-30T05:47:02,device_04,power_draw,40.7,W,0
2024-09-30T06:25:46,device_04,motion,0,boolean,0
2024-09-30T08:11:32,device_07,temperature,32.8,°C,0
2024-09-30T10:32:28,device_04,motion,1,boolean,1
2024-09-30T11:23:47,device_10,temperature,19,°C,1
2024-09-30T11:54:03,device_01,power_draw,15.1,W,0
2024-09-30T13:00:14,device_01,temperature,18.8,°C,0
2024-09-30T14:43:52,device_02,motion,1,boolean,1
2024-09-30T14:56:06,device_13,power_draw,88.4,W,0
2024-09-30T16:14:37,device_07,power_draw,42.9,W,0
2024-09-30T17:05:10,device_13,power_draw,51.6,W,0
2024-09-30T18:30:06,device_07,temperature,25.4,°C,0
2024-09-30T19:07:13,device_14,humidity,43.4,%,0
2024-09-30T19:55:06,device_11,power_draw,35.6,W,0
2024-09-30T20:26:40,device_07,humidity,53.2,%,0
2024-09-30T21:30:09,device_11,motion,0,boolean,0
2024-09-30T21:44:20,device_15,motion,1,boolean,1
2024-09-30T22:21:48,device_07,power_draw,57.5,W,0
2024-09-30T22:59:08,device_13,motion,0,boolean,0
2024-10-01T00:00:47,device_14,humidity,65,%,0
2024-10-01T01:34:17,device_09,power_draw,29.7,W,0
2024-10-01T03:04:35,device_15,temperature,22.9,°C,0
2024-10-01T05:04:23,device_02,humidity,60.9,%,0
2024-10-01T07:19:31,device_13,temperature,33.7,°C,1
2024-10-01T08:25:41,device_14,power_draw,54.3,W,0
2024-10-01T09:04:55,device_11,temperature,20.2,°C,0
2024-10-01T09:49:15,device_12,power_draw,37.5,W,0
2024-10-01T10:39:40,device_09,humidity,89.9,%,1
2024-10-01T11:29:03,device_08,power_draw,97.8,W,0
2024-10-01T11:29:49,device_06,humidity,38.8,%,0
2024-10-01T11:47:18,device_07,power_draw,62.1,W,0
2024-10-01T13:17:42,device_08,temperature,21.1,°C,0
2024-10-01T13:55:27,device_09,temperature,19.7,°C,1
2024-10-01T17:58:01,device_13,temperature,24.2,°C,0
2024-10-01T19:43:51,device_05,power_draw,47.3,W,0
2024-10-01T20:31:56,device_07,power_draw,139.4,W,1
2024-10-01T22:32:44,device_14,humidity,81.4,%,1
2024-10-02T00:09:26,device_03,humidity,56.5,%,0
2024-10-02T02:08:21,device_01,humidity,38.3,%,0
2024-10-02T03:38:01,device_11,motion,1,boolean,1
2024-10-02T04:19:50,device_08,humidity,43.6,%,0
2024-10-02T04:29:58,device_09,humidity,49.8,%,0
2024-10-02T05:47:44,device_13,temperature,30.2,°C,0
2024-10-02T05:50:53,device_05,motion,0,boolean,0
2024-10-02T06:10:47,device_02,motion,1,boolean,1
2024-10-02T07:21:20,device_01,humidity,42.2,%,0
2024-10-02T07:24:54,device_04,power_draw,39.2,W,0
2024-10-02T09:16:03,device_02,humidity,67.1,%,0
2024-10-02T10:05:30,device_15,motion,0,boolean,0
2024-10-02T11:28:57,device_13,humidity,83,%,1
2024-10-02T13:04:31,device_08,motion,1,boolean,1
2024-10-02T15:43:53,device_14,humidity,42.5,%,0
2024-10-02T15:44:56,device_14,power_draw,60.1,W,0
2024-10-02T16:41:40,device_13,power_draw,46.8,W,0
2024-10-02T19:57:17,device_14,humidity,46.4,%,0
